Epoch,F1_Score,Severe_Recall
140,0.8437020175596338,0.3870967741935484
141,0.8298342809003264,0.3548387096774194
142,0.8626916620681103,0.20967741935483872
143,0.8610960291989899,0.24193548387096775
144,0.8901364064411053,0.1935483870967742
145,0.8966610504920839,0.1774193548387097
146,0.8045060771677951,0.45161290322580644
147,0.8960654737333188,0.16129032258064516
148,0.8967768435778699,0.20967741935483872
149,0.8847657347643932,0.1935483870967742
150,0.8800388127173508,0.12903225806451613
151,0.8880363983943345,0.22580645161290322
152,0.8901364064411053,0.1935483870967742
153,0.8853203589577632,0.20967741935483872
154,0.90617834207751,0.1774193548387097
155,0.8894759513094328,0.22580645161290322
156,0.9104425013337503,0.16129032258064516
157,0.8872157559289604,0.16129032258064516
158,0.8987911768409791,0.22580645161290322
159,0.8060754199991368,0.3709677419354839
160,0.8773646669273016,0.20967741935483872
161,0.8619629169639476,0.3064516129032258
162,0.864817716532227,0.24193548387096775
163,0.8421435514346116,0.3870967741935484
164,0.8868599936351377,0.16129032258064516
165,0.8789206056222054,0.2903225806451613
166,0.9088004568068077,0.11290322580645161
167,0.9096924892749363,0.1774193548387097
168,0.9087405764966741,0.14516129032258066
169,0.8899891389798874,0.20967741935483872
170,0.8758223021616177,0.27419354838709675
171,0.9060059488399761,0.12903225806451613
172,0.8761901390525412,0.27419354838709675
173,0.8629678324672081,0.2903225806451613
174,0.8767669614959771,0.25806451612903225
175,0.9134612934236238,0.20967741935483872
176,0.889479915654765,0.0967741935483871
177,0.8800599489728556,0.25806451612903225
178,0.9019545370364407,0.0967741935483871
179,0.8928888602870197,0.16129032258064516
180,0.8401906127134761,0.3870967741935484
181,0.8873396292961784,0.2903225806451613
182,0.9016104364876274,0.0967741935483871
183,0.889565374054148,0.1774193548387097
184,0.840786433588209,0.43548387096774194
185,0.8426922750063737,0.3387096774193548
186,0.8570589173551793,0.3064516129032258
187,0.8897020567788928,0.16129032258064516
188,0.916040775386883,0.14516129032258066
189,0.8730200992345392,0.2903225806451613
190,0.8985298305331684,0.16129032258064516
191,0.8057352764226214,0.43548387096774194
192,0.8940617925812118,0.14516129032258066
193,0.8968994231370723,0.1935483870967742
194,0.8678603441871983,0.20967741935483872
195,0.9080447368656421,0.14516129032258066
196,0.8920543317985425,0.1774193548387097
197,0.9038647810623542,0.14516129032258066
198,0.9227535009654009,0.04838709677419355
199,0.8894759513094328,0.22580645161290322
200,0.9002870388615636,0.16129032258064516
