Model Year,Uphill or Downhill,Related to Intersection,Clock-form Direction of force,Day in Week,Race,Maneuver before collision,year,Number of lanes,Body Category,Alignment of Road,Curb Weight,Age,Traffic Conrtol Functioning,weight,Pre-event Location,Lighting Condition,Climate,Traffic Condition,Traffic Flow Situation,premovement before collision,month,Alcohol Present,Surface Type,Crash Type,height,Sex,Surface Condition,Speed Limit,Distracted in Driving
2011,2,2,350,4,1,7,2011,3,0,1,1450,69,2,95,1,1,1,1,0,11,6,0,2,6,175,1,1,56,1
2002,2,2,40,4,3,1,2011,5,0,2,1460,33,2,82,1,1,1,1,0,11,6,0,2,4,167,1,1,72,1
2008,2,2,330,4,1,3,2011,6,1,1,1780,18,2,49,1,1,1,1,0,1,6,0,2,4,165,2,1,72,1
2010,1,2,20,3,1,4,2011,4,0,1,1120,31,2,59,1,1,1,1,0,1,6,0,1,4,175,2,1,56,1
2006,1,0,0,5,1,1,2011,2,0,1,1670,27,0,52,1,2,1,0,2,1,8,0,1,1,163,2,1,89,1
2009,1,0,0,1,1,1,2011,2,0,1,1350,26,0,66,2,1,2,0,0,1,8,0,2,2,168,1,2,40,1
2009,1,0,0,1,1,1,2011,2,3,1,2700,47,0,75,1,1,2,0,0,1,8,0,2,2,180,1,2,40,1
2007,1,2,60,7,1,1,2011,2,1,1,1860,64,2,59,1,1,1,1,1,11,9,0,2,4,157,2,1,72,2
2011,1,2,0,4,1,1,2011,3,0,1,1150,83,2,62,1,1,2,1,0,1,11,0,2,1,160,2,2,64,1
2010,1,3,350,3,3,1,2011,3,0,1,1180,28,0,72,1,1,1,0,0,11,12,0,2,4,163,2,1,56,2
2011,1,3,350,3,1,1,2011,6,0,1,1270,32,0,59,1,1,1,0,0,1,5,0,2,4,160,2,1,56,1
2008,1,2,60,7,2,1,2011,6,0,1,1170,56,2,77,1,1,1,1,1,11,7,0,2,4,155,2,1,40,2
2011,1,2,340,1,2,1,2011,5,0,1,1450,26,2,59,1,1,1,1,1,1,7,0,2,4,168,2,1,40,1
2007,1,2,0,1,1,1,2011,2,0,1,1490,29,2,84,1,3,1,1,0,1,7,1,2,4,178,1,1,40,1
2009,1,2,40,7,1,1,2011,6,0,1,1340,23,2,64,1,1,2,1,0,11,8,0,2,4,173,2,2,40,1
2010,1,2,340,7,1,1,2011,4,0,1,1490,28,2,79,1,1,1,1,1,1,9,0,2,4,168,2,1,48,1
2011,2,2,20,2,2,1,2011,2,0,1,1260,23,2,66,1,1,1,1,0,11,10,0,2,4,178,1,1,56,1
2011,1,3,20,2,1,1,2011,2,0,1,1540,38,0,52,1,1,1,0,0,11,10,0,2,4,152,2,1,40,1
2003,1,2,30,5,1,1,2011,3,3,1,1630,47,2,91,1,1,2,1,1,1,10,0,2,4,168,1,2,64,1
2002,2,2,80,1,2,1,2011,2,1,1,2100,45,2,91,1,1,1,1,0,1,11,0,2,4,185,1,1,40,1
2008,1,2,20,6,1,1,2011,1,1,1,1780,20,0,81,1,1,1,0,3,1,12,0,2,4,180,1,1,40,2
2002,1,2,330,6,2,1,2011,1,1,1,1800,71,0,141,1,1,1,0,3,11,12,0,2,4,188,1,1,40,1
2008,1,2,30,4,1,1,2011,1,0,1,1140,22,2,59,1,1,2,2,3,1,11,0,2,4,180,1,2,40,2
2010,1,2,40,2,1,1,2011,2,2,1,1990,45,2,73,1,3,1,1,0,11,1,0,2,4,168,2,1,56,1
2009,1,3,0,3,1,2,2011,4,0,1,1470,29,0,88,1,1,1,0,1,1,1,0,2,1,168,2,1,64,2
2007,1,3,180,3,1,1,2011,4,0,1,1400,59,0,68,1,1,1,0,1,5,1,0,2,1,183,2,1,64,1
2010,2,0,330,6,1,1,2011,2,0,3,1100,70,0,61,1,1,4,0,0,14,1,0,2,6,165,2,5,56,1
2003,2,2,30,6,1,1,2011,3,0,1,1160,35,2,79,1,1,1,1,0,1,1,1,2,4,183,1,1,40,2
2008,4,2,320,6,1,1,2011,2,0,1,1620,65,2,73,1,1,1,1,0,11,1,0,2,4,168,2,1,40,1
2003,2,0,90,6,1,9,2011,2,2,1,1880,41,0,51,2,1,4,0,0,1,1,0,2,6,163,2,4,40,1
2005,4,0,350,6,1,7,2011,2,0,1,1500,53,0,91,1,1,4,0,0,1,1,0,2,6,173,1,4,40,1
2008,4,2,280,2,1,1,2011,2,2,1,2110,37,2,64,1,1,1,1,0,11,1,0,2,4,155,2,1,40,1
2004,1,3,310,1,1,1,2011,2,0,1,1440,47,0,40,1,3,1,0,0,11,1,0,2,4,152,2,1,40,2
2003,1,3,20,2,1,1,2011,2,0,2,1600,26,0,136,1,1,1,0,0,11,1,0,2,4,201,1,1,56,2
2004,1,3,350,2,1,3,2011,2,0,3,1470,24,0,58,1,1,1,0,0,14,1,0,2,4,163,2,1,56,1
2004,4,2,290,3,1,1,2011,2,0,2,1210,72,2,78,1,3,1,2,0,11,2,0,2,4,170,2,2,40,1
2005,1,2,350,6,1,3,2011,4,0,1,1490,21,0,82,1,3,1,0,0,1,2,0,2,4,173,2,1,64,1
2009,4,0,30,2,1,9,2011,2,0,3,1520,40,0,100,2,3,4,0,0,14,2,0,2,6,178,1,3,56,1
2002,2,0,330,2,1,7,2011,2,1,3,1870,36,0,102,2,3,4,0,0,14,2,0,2,6,180,2,3,56,1
2003,1,2,0,6,1,9,2011,3,0,1,1210,19,2,109,1,3,1,1,2,1,3,0,2,1,191,1,1,72,1
2004,2,2,20,3,1,2,2011,2,0,3,1990,57,0,64,1,1,1,0,0,14,3,0,2,4,168,2,1,56,1
2005,4,0,340,3,1,9,2011,2,0,1,1240,27,0,59,1,3,1,0,2,1,4,0,2,1,165,2,1,72,1
2006,1,2,180,3,1,1,2011,2,0,3,1510,58,0,91,1,1,1,0,2,14,4,0,2,1,160,1,1,72,1
2006,4,2,0,4,1,2,2011,2,0,1,1140,22,0,82,1,1,1,0,0,1,4,0,2,1,180,1,1,56,1
2008,4,3,190,6,1,1,2011,2,1,2,2320,46,0,129,1,1,1,0,0,5,4,0,2,1,168,2,1,72,1
2009,2,2,290,5,1,2,2011,2,0,1,1550,23,2,64,1,1,1,2,0,1,4,0,2,4,175,1,1,56,1
2008,1,1,0,3,1,2,2011,3,0,1,1430,24,0,75,1,1,2,0,2,16,4,0,2,1,185,1,2,89,2
2002,1,2,320,3,1,3,2011,4,2,1,1960,60,2,65,1,1,1,1,0,1,4,0,2,4,168,2,1,72,1
2009,1,2,0,7,2,2,2011,4,0,1,1630,26,2,100,1,1,1,1,1,1,5,0,1,4,188,1,1,64,1
2008,2,2,70,3,1,8,2011,4,1,1,2320,40,2,61,1,1,1,1,0,1,7,0,2,4,173,2,1,72,1
2007,1,2,10,7,1,3,2011,3,0,2,1640,70,1,104,1,1,1,1,1,1,7,0,2,4,175,2,1,64,1
2006,4,2,280,7,1,1,2011,2,0,2,1200,71,1,86,1,1,1,1,0,14,7,0,2,4,183,1,1,64,1
2004,1,0,10,2,1,1,2011,2,1,2,1810,48,0,132,2,1,1,0,0,14,6,0,2,6,183,1,1,40,2
2009,1,0,340,2,1,9,2011,2,0,3,1150,67,0,113,1,1,1,0,0,14,6,0,2,6,157,2,1,40,1
2002,1,2,60,4,1,1,2011,4,3,1,1840,54,0,68,1,1,1,0,0,11,7,0,2,4,163,2,1,56,2
2009,1,2,350,4,1,2,2011,4,1,1,2110,78,0,88,1,1,1,0,0,1,7,0,2,4,183,1,1,56,1
2006,1,2,0,2,1,2,2011,1,0,2,1630,64,2,82,1,3,1,3,3,16,7,0,1,1,173,2,8,56,1
2008,1,0,10,2,1,7,2011,2,3,3,2160,68,0,100,6,1,1,0,0,17,7,0,2,6,178,1,1,56,1
2004,1,0,340,2,1,1,2011,2,1,1,2160,63,0,103,1,1,1,0,0,1,7,0,2,6,188,1,1,56,1
2004,1,2,190,4,3,1,2011,4,1,1,1480,37,2,59,1,1,1,1,0,5,7,0,2,1,160,1,1,40,1
2011,1,0,190,4,1,1,2011,2,1,1,1540,42,0,109,1,1,1,0,3,5,7,0,2,1,157,2,1,105,1
2007,4,0,0,5,1,2,2011,4,2,1,2630,48,2,95,1,4,1,6,0,1,7,0,2,1,163,1,1,40,1
2004,5,2,170,7,1,1,2011,2,0,2,1540,52,2,96,1,3,1,6,0,2,8,0,2,1,155,2,1,40,1
2002,4,2,10,2,1,2,2011,2,0,2,1190,21,2,77,1,1,2,2,0,14,9,0,2,4,183,1,2,56,1
2004,1,3,0,6,1,2,2011,2,0,3,1570,20,0,136,1,1,1,0,0,14,9,0,2,1,173,2,1,40,1
2009,1,3,260,4,1,1,2011,4,0,1,1500,49,0,134,2,1,1,0,0,11,8,0,2,4,180,1,1,64,2
2007,1,3,10,4,2,3,2011,4,1,1,1540,46,0,91,1,1,1,0,0,1,8,0,2,4,191,1,1,64,1
2011,1,2,0,1,1,8,2011,2,0,3,1270,57,0,57,1,5,1,0,0,14,9,0,2,4,157,2,1,56,1
2002,1,0,0,3,1,2,2011,2,2,1,1770,31,0,64,1,1,1,0,2,1,8,0,2,1,163,2,1,89,2
2005,4,3,20,5,1,3,2011,2,0,2,1240,48,0,100,2,1,2,0,0,14,9,0,2,4,165,2,2,40,1
2009,1,2,10,5,1,2,2011,4,0,1,1430,31,2,98,1,1,2,1,0,1,9,0,2,4,185,1,2,64,2
2005,5,2,170,2,1,1,2011,4,1,2,1790,74,2,104,1,1,1,1,0,5,9,0,2,1,170,1,1,56,1
2007,1,0,10,2,1,9,2011,2,0,2,1240,27,0,86,2,2,2,0,0,14,9,0,2,2,168,2,2,40,2
2007,1,0,0,2,1,9,2011,2,0,1,1310,59,0,65,1,2,2,0,0,1,9,0,2,2,163,2,2,40,1
2009,4,3,310,5,1,1,2011,2,1,1,1480,63,0,53,1,1,1,0,0,11,10,0,2,4,160,2,1,24,2
2008,1,3,310,6,1,1,2011,2,0,1,1530,57,0,77,1,3,1,0,0,11,10,0,2,4,163,2,1,56,2
2007,1,3,10,6,1,1,2011,2,3,2,2520,29,0,78,1,3,1,0,0,14,10,1,2,4,178,1,1,56,1
2002,2,0,350,4,1,1,2011,2,0,3,1190,36,0,93,1,3,2,0,0,14,10,0,2,2,175,1,2,40,1
2004,2,2,20,6,1,1,2011,4,2,1,1980,18,2,57,1,1,2,1,0,11,10,0,2,4,170,2,2,72,1
2004,4,2,340,6,1,8,2011,4,3,1,2290,56,2,134,1,1,2,1,0,1,10,0,2,4,193,1,2,72,1
2003,1,2,10,5,1,11,2011,3,0,1,1270,38,2,111,1,1,2,1,0,1,10,0,2,4,196,1,2,40,1
2008,1,3,10,7,1,1,2011,2,0,3,1260,24,0,61,1,3,2,0,1,14,10,0,2,4,168,2,2,56,1
2011,1,3,350,1,1,4,2011,2,1,1,1840,34,0,109,1,1,1,0,0,1,10,0,2,4,163,2,1,56,1
2002,4,0,0,7,1,3,2011,4,0,1,1090,29,2,93,1,1,2,6,0,1,10,0,2,1,175,1,2,24,1
2004,1,2,350,7,1,1,2011,3,0,1,1210,31,2,91,1,3,1,1,1,1,10,0,2,4,183,1,1,40,1
2008,4,2,0,2,1,2,2011,2,0,1,1310,84,2,95,1,1,2,1,2,1,11,0,2,1,188,1,2,72,2
2006,1,2,0,6,1,9,2011,2,1,1,2270,23,0,82,1,1,1,0,0,1,11,0,2,4,160,2,1,56,1
2004,3,2,0,2,2,1,2011,3,1,1,1810,25,2,73,1,3,1,1,0,5,11,0,2,2,175,2,1,48,2
2007,4,0,340,4,3,1,2011,2,0,1,1440,26,0,73,1,3,1,0,0,1,11,0,2,2,165,1,1,56,1
2005,2,2,0,7,1,1,2011,2,0,3,2120,39,2,59,1,1,1,2,0,11,12,0,2,4,163,2,1,56,2
2011,1,2,350,5,3,1,2011,4,0,1,1270,76,2,54,1,1,1,1,0,1,12,0,2,4,168,1,1,64,1
2011,1,2,70,5,1,1,2011,4,0,1,1500,63,2,85,1,1,1,1,0,11,12,0,2,4,168,1,1,64,1
2003,2,3,0,3,1,9,2011,4,0,1,1230,64,0,88,1,1,1,0,0,1,12,0,2,4,180,1,1,56,1
2009,2,2,20,1,1,2,2011,2,1,1,2120,63,2,145,1,1,1,1,0,11,12,0,2,4,185,1,1,40,1
2005,2,2,330,1,1,2,2011,2,1,1,1500,25,2,52,1,1,1,1,0,1,12,0,2,4,160,2,1,40,1
2009,4,2,0,2,2,1,2011,3,0,3,1250,27,2,70,1,1,1,1,0,14,1,0,2,1,173,1,2,24,2
2009,1,2,320,6,1,2,2011,6,0,2,1680,64,2,84,1,3,1,1,2,14,2,0,2,4,175,1,1,80,1
2005,1,2,60,2,1,1,2011,5,1,1,1360,60,2,136,1,4,1,1,2,11,2,0,2,4,152,2,2,80,1
2010,1,0,20,4,1,1,2011,3,0,3,1480,67,0,54,2,1,1,0,1,14,3,0,2,5,163,2,1,72,2
2006,1,0,0,2,2,1,2011,7,0,3,1440,23,0,68,4,1,1,0,2,14,5,0,2,5,160,2,1,89,2
2011,1,0,350,2,1,1,2011,7,0,3,1750,62,0,98,1,1,1,0,2,14,5,0,2,5,175,1,1,89,1
2009,2,2,0,5,2,1,2011,3,0,1,1570,27,2,68,1,1,1,1,0,1,5,0,2,1,163,2,1,72,1
2010,1,2,10,3,2,1,2011,4,0,1,1840,75,2,100,1,3,1,2,0,11,6,0,2,4,175,1,1,48,1
2008,1,2,250,3,1,1,2011,4,3,2,2040,54,0,77,1,3,1,0,1,14,6,0,2,4,170,2,1,64,1
2009,1,2,290,1,2,1,2011,2,0,3,1500,36,2,64,1,1,1,2,1,11,7,0,2,4,155,2,1,80,2
2005,1,2,10,1,2,7,2011,4,1,1,1360,26,0,70,1,1,1,0,2,1,7,0,2,4,165,2,1,80,1
2004,1,2,100,5,3,1,2011,5,0,1,1460,74,2,54,1,1,1,1,1,11,8,0,2,4,150,2,1,72,1
2002,4,2,180,4,2,1,2011,3,0,1,1460,29,0,88,1,1,1,0,0,5,8,0,2,1,188,1,1,56,1
2009,1,0,0,3,2,1,2011,6,0,1,1500,36,0,104,1,3,1,0,2,1,8,1,2,1,178,1,1,80,1
2005,1,2,20,1,2,1,2011,6,1,1,2530,22,2,75,1,3,1,1,1,11,8,0,2,4,178,1,1,80,2
2003,4,3,70,6,2,1,2011,5,0,1,1200,27,0,62,1,1,1,0,0,1,7,0,2,4,168,2,1,48,1
2004,1,0,0,3,2,2,2011,4,1,1,2650,37,0,84,1,3,1,0,2,1,10,0,2,1,173,1,1,89,1
2004,1,2,50,4,2,1,2011,4,1,1,2250,21,0,95,1,3,1,0,0,11,11,0,2,4,168,2,1,48,1
2003,1,2,330,4,2,7,2011,4,0,1,1600,34,0,95,2,3,1,0,0,1,11,0,2,4,170,2,1,48,2
2010,1,2,340,7,2,1,2011,4,0,1,1800,32,0,59,1,1,1,0,1,1,12,0,2,4,168,1,1,72,1
2006,1,2,340,1,2,1,2011,2,0,1,1630,22,2,104,1,3,1,1,0,1,12,0,2,4,175,1,1,56,1
2008,1,2,40,1,2,1,2011,2,1,1,2020,46,2,109,1,3,1,1,0,11,12,0,2,4,173,2,1,48,1
2006,1,2,280,1,1,1,2011,3,0,1,1510,27,2,100,1,3,1,1,3,4,1,0,1,4,193,1,1,56,1
2011,1,1,0,6,1,2,2011,2,0,1,1190,29,0,73,1,2,8,0,2,1,1,0,2,1,170,1,2,113,1
2009,1,0,0,5,1,1,2011,2,0,2,1550,45,0,82,2,4,8,0,0,14,1,0,2,2,170,1,2,89,2
2006,2,2,70,4,1,1,2011,2,0,1,1410,47,0,75,1,1,8,0,0,1,1,0,2,4,160,2,5,80,1
2002,1,0,310,2,1,1,2011,2,0,3,1190,25,0,113,2,1,9,0,0,14,1,0,2,6,170,2,3,89,1
2008,1,0,350,2,1,1,2011,2,0,2,1490,65,0,64,1,1,9,0,0,14,1,0,2,6,160,2,3,89,1
2009,1,2,0,4,1,4,2011,5,0,2,1670,61,2,86,1,3,8,1,0,14,1,0,2,1,175,2,2,56,2
2008,1,2,190,4,1,2,2011,3,1,1,1750,41,2,57,1,1,8,1,1,1,1,0,2,4,157,2,2,89,1
2006,1,2,310,1,2,1,2011,2,0,1,1750,19,2,79,1,2,1,2,0,11,1,0,2,4,193,1,1,56,1
2009,1,2,70,7,1,1,2011,1,0,3,1570,58,2,102,1,1,1,1,3,4,2,0,2,4,160,1,1,89,2
2007,1,2,290,1,1,1,2011,2,1,1,1780,49,2,68,1,1,9,1,0,11,2,0,2,4,152,2,3,40,1
2009,1,0,0,3,2,6,2011,2,0,1,1870,56,0,91,1,1,1,0,0,1,2,0,2,2,155,2,4,56,1
2003,1,2,280,1,1,7,2011,3,1,1,1620,24,2,91,1,1,9,2,0,11,2,0,2,4,168,1,3,24,2
2009,1,2,20,7,1,1,2011,4,1,1,1480,78,2,100,1,2,4,1,0,11,3,0,1,4,178,1,3,72,1
2007,1,2,340,7,1,4,2011,3,0,1,1630,30,2,91,1,2,4,1,0,2,3,0,1,4,188,1,3,72,1
2010,1,2,80,7,1,2,2011,4,0,1,1490,17,2,45,1,1,1,1,3,1,4,0,1,4,152,2,1,40,2
2004,2,2,350,7,1,9,2011,3,1,1,1450,54,2,86,1,1,1,1,0,1,4,0,2,4,165,2,1,40,1
2003,1,2,290,6,1,1,2011,2,2,1,1770,39,2,68,1,3,1,2,0,11,3,0,2,4,165,2,1,40,2
2011,2,2,0,4,1,2,2011,4,0,1,1370,23,0,59,1,1,1,0,0,1,3,0,2,1,180,1,1,56,2
2002,1,2,280,6,1,1,2011,2,0,1,1070,31,2,54,1,2,2,1,3,1,4,0,2,4,168,2,1,40,1
2011,1,2,280,5,1,7,2011,3,1,2,1470,18,0,64,1,1,8,0,0,14,3,0,2,4,168,2,1,72,1
2007,1,3,50,2,1,1,2011,5,1,1,1820,56,0,91,1,1,8,0,0,11,4,0,2,4,175,2,2,80,1
2011,1,2,30,7,1,1,2011,4,0,1,1940,22,2,55,1,3,1,1,0,1,4,0,2,4,163,2,1,48,1
2009,1,2,30,3,1,10,2011,3,0,1,1820,81,2,69,1,1,1,1,0,11,5,0,2,4,170,1,1,40,1
2010,2,1,180,6,1,1,2011,3,0,1,1730,21,0,45,1,1,8,0,3,2,6,0,1,1,165,2,2,105,1
2006,1,2,10,4,1,1,2011,2,2,1,1960,79,0,54,1,1,2,0,0,1,5,0,2,4,157,2,2,56,1
2003,1,2,340,7,1,1,2011,2,0,2,1450,15,2,66,1,1,1,1,0,14,5,0,2,4,168,1,1,89,1
2008,1,2,30,5,2,1,2011,4,0,1,1190,53,0,83,1,1,2,0,0,11,5,0,2,4,168,2,2,80,2
2003,1,2,70,5,1,2,2011,2,0,1,1240,46,2,91,1,3,2,1,0,1,5,0,2,4,170,2,2,40,2
2006,1,3,310,3,1,1,2011,2,0,1,1310,81,0,64,1,1,1,0,0,11,6,0,1,4,173,1,1,72,1
2009,2,2,60,5,2,1,2011,2,0,1,1510,18,2,52,1,1,1,2,0,1,6,0,2,4,170,2,1,40,2
2005,1,2,0,6,1,1,2011,2,0,1,1490,23,2,91,1,1,1,2,0,10,6,0,4,4,178,1,1,89,1
2005,1,2,350,6,1,2,2011,2,2,1,1950,59,0,77,1,1,1,0,0,1,6,0,4,4,170,1,1,89,1
2011,1,2,310,2,1,9,2011,2,3,1,3070,60,2,81,1,1,1,1,0,1,6,0,2,4,183,1,1,72,2
2003,1,2,70,2,1,4,2011,2,2,1,1790,69,2,73,1,1,1,1,0,1,6,0,2,4,152,2,1,72,1
2010,1,2,30,5,3,2,2011,6,0,1,1280,30,0,55,1,1,8,0,0,11,6,0,2,4,175,1,1,56,2
2010,4,0,10,7,1,1,2011,2,1,3,2100,66,0,51,2,1,1,0,0,14,7,0,2,6,168,2,1,89,2
2002,4,0,350,7,1,7,2011,2,0,1,1180,60,0,90,1,1,1,0,0,1,7,0,2,6,165,2,1,89,1
2003,2,2,80,3,1,1,2011,2,0,1,1620,70,2,75,1,5,1,2,0,1,7,0,4,4,157,2,1,89,2
2006,1,2,300,3,1,1,2011,3,0,1,1580,32,2,64,1,1,1,2,0,11,7,0,2,4,157,2,1,80,1
2002,1,1,280,4,1,1,2011,2,0,2,920,23,2,64,1,1,1,1,3,4,7,0,2,4,173,1,1,113,2
2007,1,2,80,6,2,1,2011,3,0,1,1510,38,2,150,1,1,2,1,0,11,6,0,2,4,160,2,2,40,2
2003,1,3,0,2,1,1,2011,5,0,1,1530,54,0,100,2,1,8,0,0,1,8,0,1,2,173,1,1,56,2
2009,1,3,0,2,2,1,2011,5,0,1,1070,48,0,98,1,1,8,0,0,5,8,0,1,2,162,2,1,56,1
2007,1,2,350,6,1,1,2011,3,1,1,1600,25,2,77,1,4,1,1,0,2,8,0,2,2,160,2,1,56,1
2004,2,0,340,6,1,1,2011,2,0,2,1220,35,0,113,2,2,1,0,0,14,8,0,2,6,155,2,1,89,1
2007,1,2,180,3,1,1,2011,3,0,1,1230,52,0,57,1,1,8,0,0,5,9,0,2,1,163,2,1,40,1
2002,1,2,310,2,1,2,2011,4,3,1,1500,51,2,77,1,1,1,1,1,1,8,0,2,4,168,1,1,89,1
2004,1,2,0,3,1,2,2011,2,0,1,1570,16,0,68,1,1,1,0,0,1,8,0,2,1,173,2,1,80,2
2002,1,0,0,5,1,1,2011,5,0,1,1210,18,0,64,2,1,1,0,0,1,9,0,2,2,175,1,1,64,2
2004,4,1,50,2,1,1,2011,3,1,1,2440,21,2,134,1,1,1,1,0,11,8,0,2,4,168,2,1,72,2
2003,4,0,0,3,1,2,2011,2,0,1,1450,22,0,84,1,1,1,0,0,1,8,0,2,1,185,1,1,89,2
2006,1,2,280,4,1,10,2011,3,2,1,1180,26,1,56,1,2,2,1,0,1,8,0,2,4,160,2,2,72,1
2002,2,2,10,7,1,1,2011,2,0,1,1610,27,0,100,1,1,1,0,0,1,8,0,2,4,175,2,1,89,1
2010,1,0,40,5,1,1,2011,3,1,1,2650,65,0,113,2,1,1,0,2,6,9,0,2,5,185,1,1,113,1
2004,1,2,280,2,1,1,2011,3,0,1,1080,73,2,61,1,1,1,1,0,11,9,0,2,4,157,2,1,40,2
2009,2,2,280,6,1,1,2011,3,0,1,1510,41,2,73,1,1,1,1,0,4,9,0,2,4,173,2,1,48,1
2004,1,2,340,6,2,2,2011,5,0,1,1520,58,0,75,1,1,8,0,0,1,9,0,2,4,178,2,1,72,1
2002,1,3,10,3,1,1,2011,5,0,1,1480,20,0,68,1,4,1,0,0,1,9,1,1,4,173,1,1,72,1
2004,1,2,30,1,2,1,2011,4,0,1,1230,21,2,43,1,3,1,1,0,11,9,0,2,4,155,2,1,72,1
2011,1,2,330,2,1,1,2011,2,0,1,1440,42,2,84,1,1,1,2,0,11,10,0,2,4,180,1,1,48,1
2012,1,3,290,5,1,1,2011,3,0,1,1450,36,0,57,1,1,1,0,0,11,10,0,2,4,163,2,1,129,2
2009,4,0,10,3,1,2,2011,5,0,1,1170,27,0,145,1,3,1,0,0,1,11,0,2,1,163,2,1,72,2
2009,1,2,290,2,1,1,2011,2,0,1,1650,23,0,64,1,1,1,0,0,11,11,0,2,4,160,2,1,129,2
2011,1,2,10,2,1,1,2011,2,0,1,1560,56,0,68,1,1,1,0,0,1,11,0,2,4,160,2,1,72,1
2010,4,3,350,2,1,7,2011,2,2,3,2100,77,0,150,1,2,8,0,0,14,12,0,2,1,183,1,2,80,2
2006,1,0,340,5,1,9,2011,2,2,1,1950,43,0,79,1,2,8,0,0,1,12,0,2,6,170,2,1,80,1
2010,1,2,300,1,1,1,2011,2,0,1,1830,44,2,91,1,1,2,2,0,11,12,0,2,4,183,2,2,72,2
2004,1,2,300,6,1,1,2011,3,0,1,1440,29,2,68,1,3,2,1,0,1,12,0,2,4,168,2,2,40,2
2006,1,2,30,6,1,2,2011,3,0,1,1240,22,2,59,1,3,2,1,0,1,12,0,2,4,170,2,2,40,1
2006,1,2,0,5,1,2,2011,4,0,1,1490,18,2,54,1,5,8,1,1,1,12,0,2,1,168,2,1,72,1
2011,1,2,90,7,1,1,2011,3,1,1,1760,83,2,88,1,2,2,1,0,1,1,0,2,4,175,1,2,80,2
2002,1,2,340,7,2,3,2011,4,1,1,1790,18,2,66,1,3,4,1,1,1,1,0,2,4,178,1,3,72,1
2004,1,2,20,7,1,1,2011,7,0,1,1280,21,2,52,1,3,4,1,0,11,1,0,2,4,168,2,3,72,2
2003,1,2,0,5,1,1,2011,6,0,1,1560,21,2,73,1,1,1,1,0,1,2,0,2,1,185,1,1,56,2
2005,1,0,320,3,1,1,2011,4,2,1,1940,23,0,64,2,4,9,0,2,1,2,0,2,5,168,2,3,113,1
2002,1,0,340,3,1,9,2011,4,2,1,1760,47,0,77,1,4,9,0,2,1,2,0,2,5,163,2,3,113,1
2009,2,2,10,5,1,3,2011,6,1,1,2530,23,2,79,1,1,1,1,0,1,2,0,2,4,173,2,3,80,1
2002,1,1,10,1,1,1,2011,3,0,1,1180,22,0,82,2,1,4,0,2,1,2,0,1,5,170,2,5,113,2
2002,1,1,0,5,1,1,2011,3,0,3,1230,28,0,68,1,2,1,0,2,14,3,1,2,1,173,1,1,113,2
2007,2,2,340,5,1,1,2011,2,1,1,1900,56,2,73,1,1,8,2,0,11,2,0,2,4,168,2,1,72,2
2003,1,2,50,6,1,1,2011,3,0,1,1380,62,0,73,1,1,1,0,0,11,3,0,2,4,157,2,1,89,2
2011,1,2,0,6,1,1,2011,3,0,1,1770,35,0,68,1,1,1,0,1,1,3,0,2,4,165,2,1,89,1
2004,1,3,300,4,1,1,2011,2,0,1,1190,79,0,88,1,1,1,0,2,11,3,0,2,4,157,2,1,129,2
2007,1,0,100,3,1,1,2011,5,3,1,2380,64,0,91,1,5,4,0,0,1,3,0,1,5,175,1,4,72,1
2008,1,2,70,2,2,1,2011,5,0,1,1510,19,2,95,1,1,1,1,0,1,3,0,2,4,170,1,1,56,1
2011,1,2,10,1,1,1,2011,5,1,2,1710,53,2,89,1,1,8,1,0,11,4,0,2,4,160,2,1,72,1
2006,1,2,0,6,1,3,2011,2,0,1,1580,86,2,64,1,1,1,2,0,1,3,0,2,1,170,1,1,89,1
2008,1,1,180,4,2,1,2011,3,1,1,2060,42,0,82,1,1,8,0,2,2,3,0,1,1,170,2,1,113,1
2004,1,2,80,1,1,10,2011,3,0,1,1970,74,2,129,1,1,8,5,0,1,5,0,2,4,170,1,1,89,1
2009,1,2,330,3,1,2,2011,7,0,1,1610,66,2,93,1,1,1,1,0,1,5,0,2,4,160,2,1,72,1
2005,1,2,340,6,1,3,2011,2,0,1,1170,55,2,59,1,4,8,2,0,11,4,0,2,4,157,2,2,40,2
2004,1,2,60,1,1,1,2011,4,0,1,1080,23,2,54,1,1,8,1,3,1,5,0,1,4,155,2,2,56,2
2005,1,2,330,1,1,1,2011,5,1,1,1660,63,2,41,1,1,8,1,0,1,5,0,1,4,160,2,2,56,1
2010,1,3,0,5,2,2,2011,5,0,1,1550,32,0,75,1,1,2,0,0,1,5,0,2,1,170,2,2,89,1
2008,1,2,350,2,2,7,2011,2,0,1,1430,21,0,50,2,1,1,0,0,1,5,0,2,4,165,2,1,40,1
2003,4,2,10,3,1,8,2011,5,1,1,2090,29,2,59,1,1,1,1,0,1,5,0,2,1,163,2,1,72,1
2002,4,2,180,3,1,1,2011,5,0,1,1180,38,2,104,1,1,1,1,0,5,5,0,2,1,178,1,1,72,1
2006,2,2,320,4,1,1,2011,5,0,1,1440,21,0,96,1,1,1,0,0,1,6,0,2,4,183,1,1,72,1
2004,1,2,70,5,1,3,2011,2,0,1,1460,24,0,66,1,1,1,0,1,1,6,0,1,4,170,2,1,80,1
2008,1,2,0,6,1,8,2011,2,3,1,2340,63,0,76,1,1,1,0,0,1,6,0,2,4,170,1,1,89,1
2006,1,2,10,3,2,1,2011,5,0,1,1840,54,2,70,1,1,1,1,0,11,6,0,2,4,157,2,1,56,1
